Actual Label,Predicted Label,Video Path,Video ID,Sampling Strategy,Video Index,Correct
checking tires,checking tires,kinetics-dataset/val/checking tires/Lvku6hKqCQ8_000234_000244.mp4,Lvku6hKqCQ8,random-num,4105,True
playing harp,playing harp,kinetics-dataset/val/playing harp/7TZOYU__Ta0_000053_000063.mp4,7TZOYU__Ta0,random-num,3662,True
snowmobiling,biking through snow,kinetics-dataset/val/snowmobiling/5bMWEMYp4PA_000071_000081.mp4,5bMWEMYp4PA,random-num,2811,False
making snowman,making snowman,kinetics-dataset/val/making snowman/oNSDoupp77Y_000065_000075.mp4,oNSDoupp77Y,random-num,5949,True
dancing gangnam style,pumping fist,kinetics-dataset/val/dancing gangnam style/YaX_o9CV9Z8_000067_000077.mp4,YaX_o9CV9Z8,random-num,2122,False
baby waking up,crying,kinetics-dataset/val/baby waking up/lqDes8cxa1k_000022_000032.mp4,lqDes8cxa1k,random-num,6461,False
tossing salad,tossing salad,kinetics-dataset/val/tossing salad/RjHy8sWKvxE_000153_000163.mp4,RjHy8sWKvxE,random-num,5716,True
kicking field goal,kicking field goal,kinetics-dataset/val/kicking field goal/ILadFizBamw_000004_000014.mp4,ILadFizBamw,random-num,3753,True
spray painting,spray painting,kinetics-dataset/val/spray painting/hC-qjMRuOZU_000096_000106.mp4,hC-qjMRuOZU,random-num,3467,True
opening present,opening present,kinetics-dataset/val/opening present/YJebKwwXk10_000339_000349.mp4,YJebKwwXk10,random-num,2690,True
playing badminton,playing badminton,kinetics-dataset/val/playing badminton/p7ZdjjEjf84_000000_000010.mp4,p7ZdjjEjf84,random-num,5320,True
swinging on something,sailing,kinetics-dataset/val/swinging on something/L8xOKTssyF4_000045_000055.mp4,L8xOKTssyF4,random-num,4257,False
decorating the christmas tree,decorating the christmas tree,kinetics-dataset/val/decorating the christmas tree/ROnZVxdQlMI_000059_000069.mp4,ROnZVxdQlMI,random-num,4287,True
cleaning pool,jumping into pool,kinetics-dataset/val/cleaning pool/VD8g_9pocxk_000077_000087.mp4,VD8g_9pocxk,random-num,1258,False
holding snake,holding snake,kinetics-dataset/val/holding snake/M_e-bb9gJH4_000001_000011.mp4,M_e-bb9gJH4,random-num,6059,True
ski jumping,skiing (not slalom or crosscountry),kinetics-dataset/val/ski jumping/h1YBYW1KKj0_000000_000010.mp4,h1YBYW1KKj0,random-num,1944,False
petting animal (not cat),feeding goats,kinetics-dataset/val/petting animal (not cat)/E3hNU_ZRhtA_000010_000020.mp4,E3hNU_ZRhtA,random-num,2646,False
tobogganing,faceplanting,kinetics-dataset/val/tobogganing/Q2-OmWB4YV0_000000_000010.mp4,Q2-OmWB4YV0,random-num,5071,False
grooming horse,grooming horse,kinetics-dataset/val/grooming horse/0nk5QJHNanE_000049_000059.mp4,0nk5QJHNanE,random-num,269,True
riding mountain bike,riding mountain bike,kinetics-dataset/val/riding mountain bike/CrJG-qxY1aE_000229_000239.mp4,CrJG-qxY1aE,random-num,5628,True
folding paper,folding paper,kinetics-dataset/val/folding paper/-dKMoooU0o4_000106_000116.mp4,-dKMoooU0o4,random-num,1602,True
dodgeball,dodgeball,kinetics-dataset/val/dodgeball/c-rx2sUfp50_000067_000077.mp4,c-rx2sUfp50,random-num,5264,True
cleaning shoes,cleaning shoes,kinetics-dataset/val/cleaning shoes/Pyp6-89K5eM_000125_000135.mp4,Pyp6-89K5eM,random-num,4821,True
scuba diving,scuba diving,kinetics-dataset/val/scuba diving/Gkzm08AyOA8_001626_001636.mp4,Gkzm08AyOA8,random-num,4713,True
waxing legs,shaving legs,kinetics-dataset/val/waxing legs/O4Jg8RCIZsU_000041_000051.mp4,O4Jg8RCIZsU,random-num,6794,False
hitting baseball,hitting baseball,kinetics-dataset/val/hitting baseball/SVk63F2Qozw_000021_000031.mp4,SVk63F2Qozw,random-num,5148,True
folding napkins,folding napkins,kinetics-dataset/val/folding napkins/bYBIoVwZZHE_000028_000038.mp4,bYBIoVwZZHE,random-num,3923,True
tying tie,sign language interpreting,kinetics-dataset/val/tying tie/PdsCFMJr8jA_000090_000100.mp4,PdsCFMJr8jA,random-num,204,False
trimming trees,swinging on something,kinetics-dataset/val/trimming trees/-1th54-55Xc_000016_000026.mp4,-1th54-55Xc,random-num,6615,False
abseiling,archery,kinetics-dataset/val/abseiling/BiKRPPjAzvw_000017_000027.mp4,BiKRPPjAzvw,random-num,953,False
presenting weather forecast,presenting weather forecast,kinetics-dataset/val/presenting weather forecast/E65c6MfwGvY_000000_000010.mp4,E65c6MfwGvY,random-num,2427,True
skiing slalom,snowkiting,kinetics-dataset/val/skiing slalom/3I0uO2fwVCk_000020_000030.mp4,3I0uO2fwVCk,random-num,3566,False
brushing hair,shaving legs,kinetics-dataset/val/brushing hair/a2WgvBUiNE0_000144_000154.mp4,a2WgvBUiNE0,random-num,6973,False
eating burger,cooking chicken,kinetics-dataset/val/eating burger/r0PMUHMA4dc_000165_000175.mp4,r0PMUHMA4dc,random-num,7035,False
trapezing,marching,kinetics-dataset/val/trapezing/riZTie4HWmk_000009_000019.mp4,riZTie4HWmk,random-num,2019,False
drinking,kissing,kinetics-dataset/val/drinking/r3jUXI1ZrrE_000020_000030.mp4,r3jUXI1ZrrE,random-num,5883,False
javelin throw,playing kickball,kinetics-dataset/val/javelin throw/CBE51_84bwI_000003_000013.mp4,CBE51_84bwI,random-num,2370,False
tasting beer,smoking,kinetics-dataset/val/tasting beer/ZQFJQ_LYgE0_000041_000051.mp4,ZQFJQ_LYgE0,random-num,729,False
passing American football (not in game),pole vault,kinetics-dataset/val/passing American football (not in game)/eA6hnyMAdTo_000043_000053.mp4,eA6hnyMAdTo,random-num,378,False
surfing crowd,surfing crowd,kinetics-dataset/val/surfing crowd/FOoHKpr1xs8_000002_000012.mp4,FOoHKpr1xs8,random-num,4892,True
feeding fish,feeding fish,kinetics-dataset/val/feeding fish/EaTJu3YFmcM_000000_000010.mp4,EaTJu3YFmcM,random-num,4510,True
frying vegetables,tossing salad,kinetics-dataset/val/frying vegetables/HdjHf9vHMok_000322_000332.mp4,HdjHf9vHMok,random-num,6281,False
building shed,kissing,kinetics-dataset/val/building shed/Ba9jdO3a6lY_000029_000039.mp4,Ba9jdO3a6lY,random-num,865,False
smoking,abseiling,kinetics-dataset/val/smoking/Ag9mJ4tEIEE_000273_000283.mp4,Ag9mJ4tEIEE,random-num,6690,False
hopscotch,hopscotch,kinetics-dataset/val/hopscotch/X6RGOxFUKNw_000009_000019.mp4,X6RGOxFUKNw,random-num,2338,True
milking cow,milking cow,kinetics-dataset/val/milking cow/0K8QJJJ6qwM_000017_000027.mp4,0K8QJJJ6qwM,random-num,1332,True
playing guitar,playing guitar,kinetics-dataset/val/playing guitar/Y8KzfKSlTuo_000023_000033.mp4,Y8KzfKSlTuo,random-num,5488,True
using computer,using remote controller (not gaming),kinetics-dataset/val/using computer/MBuP48atKkk_000111_000121.mp4,MBuP48atKkk,random-num,3910,False
playing kickball,playing kickball,kinetics-dataset/val/playing kickball/Zj9bnmkcCcs_000105_000115.mp4,Zj9bnmkcCcs,random-num,1157,True
riding mechanical bull,riding mechanical bull,kinetics-dataset/val/riding mechanical bull/OgY8l0ZKwr0_000017_000027.mp4,OgY8l0ZKwr0,random-num,2957,True
mowing lawn,mowing lawn,kinetics-dataset/val/mowing lawn/V1aEMiD5c9Q_000334_000344.mp4,V1aEMiD5c9Q,random-num,4875,True
hugging,dancing charleston,kinetics-dataset/val/hugging/j1WEtFFPVBU_000130_000140.mp4,j1WEtFFPVBU,random-num,3282,False
skiing (not slalom or crosscountry),ski jumping,kinetics-dataset/val/skiing (not slalom or crosscountry)/96cq0YhXY3c_000156_000166.mp4,96cq0YhXY3c,random-num,6445,False
skydiving,skydiving,kinetics-dataset/val/skydiving/596b9vGtF8U_000042_000052.mp4,596b9vGtF8U,random-num,1572,True
making a cake,cooking egg,kinetics-dataset/val/making a cake/RDKqQKURWE0_000001_000011.mp4,RDKqQKURWE0,random-num,2866,False
