Actual Label,Predicted Label,Video Path,Video ID,Sampling Strategy,Video Index,Correct
chopping wood,chopping wood,kinetics-dataset/val/chopping wood/2kpaZvmqiYA_000005_000015.mp4,2kpaZvmqiYA,position_beginning,1141,True
kicking field goal,kicking field goal,kinetics-dataset/val/kicking field goal/glWektLp8RA_000019_000029.mp4,glWektLp8RA,position_beginning,3757,True
bungee jumping,bungee jumping,kinetics-dataset/val/bungee jumping/dAeUFSdYG1I_000010_000020.mp4,dAeUFSdYG1I,position_beginning,7061,True
skiing slalom,skiing slalom,kinetics-dataset/val/skiing slalom/RvXnfumvBvQ_000412_000422.mp4,RvXnfumvBvQ,position_beginning,3575,True
dying hair,dying hair,kinetics-dataset/val/dying hair/Aw2OtZReLDk_000136_000146.mp4,Aw2OtZReLDk,position_beginning,6345,True
checking tires,checking tires,kinetics-dataset/val/checking tires/Lvku6hKqCQ8_000234_000244.mp4,Lvku6hKqCQ8,position_beginning,4105,True
playing harp,playing harp,kinetics-dataset/val/playing harp/7TZOYU__Ta0_000053_000063.mp4,7TZOYU__Ta0,position_beginning,3662,True
snowmobiling,biking through snow,kinetics-dataset/val/snowmobiling/5bMWEMYp4PA_000071_000081.mp4,5bMWEMYp4PA,position_beginning,2811,False
making snowman,making snowman,kinetics-dataset/val/making snowman/oNSDoupp77Y_000065_000075.mp4,oNSDoupp77Y,position_beginning,5949,True
dancing gangnam style,robot dancing,kinetics-dataset/val/dancing gangnam style/YaX_o9CV9Z8_000067_000077.mp4,YaX_o9CV9Z8,position_beginning,2122,False
baby waking up,waxing eyebrows,kinetics-dataset/val/baby waking up/lqDes8cxa1k_000022_000032.mp4,lqDes8cxa1k,position_beginning,6461,False
tossing salad,tossing salad,kinetics-dataset/val/tossing salad/RjHy8sWKvxE_000153_000163.mp4,RjHy8sWKvxE,position_beginning,5716,True
kicking field goal,kicking field goal,kinetics-dataset/val/kicking field goal/ILadFizBamw_000004_000014.mp4,ILadFizBamw,position_beginning,3753,True
spray painting,spray painting,kinetics-dataset/val/spray painting/hC-qjMRuOZU_000096_000106.mp4,hC-qjMRuOZU,position_beginning,3467,True
opening present,opening present,kinetics-dataset/val/opening present/YJebKwwXk10_000339_000349.mp4,YJebKwwXk10,position_beginning,2690,True
playing badminton,playing badminton,kinetics-dataset/val/playing badminton/p7ZdjjEjf84_000000_000010.mp4,p7ZdjjEjf84,position_beginning,5320,True
swinging on something,swinging on something,kinetics-dataset/val/swinging on something/L8xOKTssyF4_000045_000055.mp4,L8xOKTssyF4,position_beginning,4257,True
decorating the christmas tree,decorating the christmas tree,kinetics-dataset/val/decorating the christmas tree/ROnZVxdQlMI_000059_000069.mp4,ROnZVxdQlMI,position_beginning,4287,True
cleaning pool,jumping into pool,kinetics-dataset/val/cleaning pool/VD8g_9pocxk_000077_000087.mp4,VD8g_9pocxk,position_beginning,1258,False
holding snake,holding snake,kinetics-dataset/val/holding snake/M_e-bb9gJH4_000001_000011.mp4,M_e-bb9gJH4,position_beginning,6059,True
ski jumping,ski jumping,kinetics-dataset/val/ski jumping/h1YBYW1KKj0_000000_000010.mp4,h1YBYW1KKj0,position_beginning,1944,True
petting animal (not cat),feeding goats,kinetics-dataset/val/petting animal (not cat)/E3hNU_ZRhtA_000010_000020.mp4,E3hNU_ZRhtA,position_beginning,2646,False
tobogganing,tobogganing,kinetics-dataset/val/tobogganing/Q2-OmWB4YV0_000000_000010.mp4,Q2-OmWB4YV0,position_beginning,5071,True
grooming horse,grooming horse,kinetics-dataset/val/grooming horse/0nk5QJHNanE_000049_000059.mp4,0nk5QJHNanE,position_beginning,269,True
riding mountain bike,riding mountain bike,kinetics-dataset/val/riding mountain bike/CrJG-qxY1aE_000229_000239.mp4,CrJG-qxY1aE,position_beginning,5628,True
folding paper,folding paper,kinetics-dataset/val/folding paper/-dKMoooU0o4_000106_000116.mp4,-dKMoooU0o4,position_beginning,1602,True
dodgeball,dancing macarena,kinetics-dataset/val/dodgeball/c-rx2sUfp50_000067_000077.mp4,c-rx2sUfp50,position_beginning,5264,False
cleaning shoes,cleaning shoes,kinetics-dataset/val/cleaning shoes/Pyp6-89K5eM_000125_000135.mp4,Pyp6-89K5eM,position_beginning,4821,True
scuba diving,scuba diving,kinetics-dataset/val/scuba diving/Gkzm08AyOA8_001626_001636.mp4,Gkzm08AyOA8,position_beginning,4713,True
waxing legs,washing dishes,kinetics-dataset/val/waxing legs/O4Jg8RCIZsU_000041_000051.mp4,O4Jg8RCIZsU,position_beginning,6794,False
hitting baseball,hitting baseball,kinetics-dataset/val/hitting baseball/SVk63F2Qozw_000021_000031.mp4,SVk63F2Qozw,position_beginning,5148,True
folding napkins,folding napkins,kinetics-dataset/val/folding napkins/bYBIoVwZZHE_000028_000038.mp4,bYBIoVwZZHE,position_beginning,3923,True
tying tie,sign language interpreting,kinetics-dataset/val/tying tie/PdsCFMJr8jA_000090_000100.mp4,PdsCFMJr8jA,position_beginning,204,False
trimming trees,swinging on something,kinetics-dataset/val/trimming trees/-1th54-55Xc_000016_000026.mp4,-1th54-55Xc,position_beginning,6615,False
abseiling,bungee jumping,kinetics-dataset/val/abseiling/BiKRPPjAzvw_000017_000027.mp4,BiKRPPjAzvw,position_beginning,953,False
presenting weather forecast,presenting weather forecast,kinetics-dataset/val/presenting weather forecast/E65c6MfwGvY_000000_000010.mp4,E65c6MfwGvY,position_beginning,2427,True
skiing slalom,skiing slalom,kinetics-dataset/val/skiing slalom/3I0uO2fwVCk_000020_000030.mp4,3I0uO2fwVCk,position_beginning,3566,True
brushing hair,brushing hair,kinetics-dataset/val/brushing hair/a2WgvBUiNE0_000144_000154.mp4,a2WgvBUiNE0,position_beginning,6973,True
eating burger,eating burger,kinetics-dataset/val/eating burger/r0PMUHMA4dc_000165_000175.mp4,r0PMUHMA4dc,position_beginning,7035,True
trapezing,throwing ball,kinetics-dataset/val/trapezing/riZTie4HWmk_000009_000019.mp4,riZTie4HWmk,position_beginning,2019,False
drinking,drinking beer,kinetics-dataset/val/drinking/r3jUXI1ZrrE_000020_000030.mp4,r3jUXI1ZrrE,position_beginning,5883,False
javelin throw,javelin throw,kinetics-dataset/val/javelin throw/CBE51_84bwI_000003_000013.mp4,CBE51_84bwI,position_beginning,2370,True
tasting beer,tasting beer,kinetics-dataset/val/tasting beer/ZQFJQ_LYgE0_000041_000051.mp4,ZQFJQ_LYgE0,position_beginning,729,True
passing American football (not in game),shooting goal (soccer),kinetics-dataset/val/passing American football (not in game)/eA6hnyMAdTo_000043_000053.mp4,eA6hnyMAdTo,position_beginning,378,False
surfing crowd,surfing crowd,kinetics-dataset/val/surfing crowd/FOoHKpr1xs8_000002_000012.mp4,FOoHKpr1xs8,position_beginning,4892,True
feeding fish,feeding fish,kinetics-dataset/val/feeding fish/EaTJu3YFmcM_000000_000010.mp4,EaTJu3YFmcM,position_beginning,4510,True
frying vegetables,frying vegetables,kinetics-dataset/val/frying vegetables/HdjHf9vHMok_000322_000332.mp4,HdjHf9vHMok,position_beginning,6281,True
building shed,building shed,kinetics-dataset/val/building shed/Ba9jdO3a6lY_000029_000039.mp4,Ba9jdO3a6lY,position_beginning,865,True
smoking,abseiling,kinetics-dataset/val/smoking/Ag9mJ4tEIEE_000273_000283.mp4,Ag9mJ4tEIEE,position_beginning,6690,False
hopscotch,hopscotch,kinetics-dataset/val/hopscotch/X6RGOxFUKNw_000009_000019.mp4,X6RGOxFUKNw,position_beginning,2338,True
milking cow,petting animal (not cat),kinetics-dataset/val/milking cow/0K8QJJJ6qwM_000017_000027.mp4,0K8QJJJ6qwM,position_beginning,1332,False
playing guitar,playing guitar,kinetics-dataset/val/playing guitar/Y8KzfKSlTuo_000023_000033.mp4,Y8KzfKSlTuo,position_beginning,5488,True
using computer,using computer,kinetics-dataset/val/using computer/MBuP48atKkk_000111_000121.mp4,MBuP48atKkk,position_beginning,3910,True
playing kickball,playing kickball,kinetics-dataset/val/playing kickball/Zj9bnmkcCcs_000105_000115.mp4,Zj9bnmkcCcs,position_beginning,1157,True
riding mechanical bull,riding mechanical bull,kinetics-dataset/val/riding mechanical bull/OgY8l0ZKwr0_000017_000027.mp4,OgY8l0ZKwr0,position_beginning,2957,True
mowing lawn,mowing lawn,kinetics-dataset/val/mowing lawn/V1aEMiD5c9Q_000334_000344.mp4,V1aEMiD5c9Q,position_beginning,4875,True
hugging,carrying baby,kinetics-dataset/val/hugging/j1WEtFFPVBU_000130_000140.mp4,j1WEtFFPVBU,position_beginning,3282,False
skiing (not slalom or crosscountry),diving cliff,kinetics-dataset/val/skiing (not slalom or crosscountry)/96cq0YhXY3c_000156_000166.mp4,96cq0YhXY3c,position_beginning,6445,False
skydiving,skydiving,kinetics-dataset/val/skydiving/596b9vGtF8U_000042_000052.mp4,596b9vGtF8U,position_beginning,1572,True
making a cake,cooking egg,kinetics-dataset/val/making a cake/RDKqQKURWE0_000001_000011.mp4,RDKqQKURWE0,position_beginning,2866,False
