Actual Label,Predicted Label,Video Path,Video ID,Sampling Strategy,Video Index,Correct
playing xylophone,playing xylophone,kinetics-dataset/val/playing xylophone/cfK4FnaOeSo_000010_000020.mp4,cfK4FnaOeSo,obj-detection-top1,5308,True
hula hooping,hula hooping,kinetics-dataset/val/hula hooping/0GCBMmyqa7Q_000002_000012.mp4,0GCBMmyqa7Q,obj-detection-top1,677,True
walking the dog,walking the dog,kinetics-dataset/val/walking the dog/YNdkvXWaryY_000318_000328.mp4,YNdkvXWaryY,obj-detection-top1,3674,True
assembling computer,assembling computer,kinetics-dataset/val/assembling computer/-C6BDDvJO4A_000045_000055.mp4,-C6BDDvJO4A,obj-detection-top1,3992,True
shaving legs,shaving legs,kinetics-dataset/val/shaving legs/9n_NaKdXBMI_000044_000054.mp4,9n_NaKdXBMI,obj-detection-top1,26,True
playing bass guitar,playing bass guitar,kinetics-dataset/val/playing bass guitar/U3HzxozvdCo_000204_000214.mp4,U3HzxozvdCo,obj-detection-top1,1464,True
sharpening pencil,sharpening pencil,kinetics-dataset/val/sharpening pencil/eG4cnkg68q0_000009_000019.mp4,eG4cnkg68q0,obj-detection-top1,1544,True
crossing river,pushing car,kinetics-dataset/val/crossing river/EJqF_I2pu0o_000025_000035.mp4,EJqF_I2pu0o,obj-detection-top1,6667,False
garbage collecting,shearing sheep,kinetics-dataset/val/garbage collecting/nq5_A70nB3o_000282_000292.mp4,nq5_A70nB3o,obj-detection-top1,5195,False
golf putting,golf putting,kinetics-dataset/val/golf putting/6c_TfGwWVlQ_000033_000043.mp4,6c_TfGwWVlQ,obj-detection-top1,2550,True
washing hair,washing hair,kinetics-dataset/val/washing hair/8byoM35K6xE_000018_000028.mp4,8byoM35K6xE,obj-detection-top1,3318,True
robot dancing,finger snapping,kinetics-dataset/val/robot dancing/8Tr9NpoF32A_000008_000018.mp4,8Tr9NpoF32A,obj-detection-top1,6939,False
writing,drawing,kinetics-dataset/val/writing/5bZojQCp5tk_000318_000328.mp4,5bZojQCp5tk,obj-detection-top1,778,False
climbing tree,climbing tree,kinetics-dataset/val/climbing tree/A5b9rKmPls4_000008_000018.mp4,A5b9rKmPls4,obj-detection-top1,6787,True
presenting weather forecast,news anchoring,kinetics-dataset/val/presenting weather forecast/JIQKjf85mV0_000081_000091.mp4,JIQKjf85mV0,obj-detection-top1,2428,False
pole vault,snorkeling,kinetics-dataset/val/pole vault/466hpto6Phw_000028_000038.mp4,466hpto6Phw,obj-detection-top1,1695,False
cleaning toilet,washing hands,kinetics-dataset/val/cleaning toilet/7OLRCXHiZpA_000079_000089.mp4,7OLRCXHiZpA,obj-detection-top1,2985,False
massaging feet,massaging legs,kinetics-dataset/val/massaging feet/laIZKonIJJ8_000135_000145.mp4,laIZKonIJJ8,obj-detection-top1,5102,False
bookbinding,bending metal,kinetics-dataset/val/bookbinding/PenwKrUxZto_000167_000177.mp4,PenwKrUxZto,obj-detection-top1,2443,False
breakdancing,krumping,kinetics-dataset/val/breakdancing/jPxfAfaxzug_000004_000014.mp4,jPxfAfaxzug,obj-detection-top1,1178,False
playing flute,playing flute,kinetics-dataset/val/playing flute/67vhJRyiwmI_000328_000338.mp4,67vhJRyiwmI,obj-detection-top1,5541,True
shaving legs,shaving legs,kinetics-dataset/val/shaving legs/YOUl_4JqvgY_000047_000057.mp4,YOUl_4JqvgY,obj-detection-top1,39,True
extinguishing fire,motorcycling,kinetics-dataset/val/extinguishing fire/pjJ0mvrzrgI_000012_000022.mp4,pjJ0mvrzrgI,obj-detection-top1,2262,False
eating ice cream,crying,kinetics-dataset/val/eating ice cream/JFQCLRag-CU_000029_000039.mp4,JFQCLRag-CU,obj-detection-top1,506,False
blowing nose,tying tie,kinetics-dataset/val/blowing nose/1Hi5GMotrjs_000002_000012.mp4,1Hi5GMotrjs,obj-detection-top1,7196,False
parasailing,parasailing,kinetics-dataset/val/parasailing/WozCg9IEnoY_000054_000064.mp4,WozCg9IEnoY,obj-detection-top1,3174,True
shooting basketball,dunking basketball,kinetics-dataset/val/shooting basketball/jnTuUuETpSs_000002_000012.mp4,jnTuUuETpSs,obj-detection-top1,3057,False
rock climbing,washing feet,kinetics-dataset/val/rock climbing/CQ1_ovjb-Ho_000258_000268.mp4,CQ1_ovjb-Ho,obj-detection-top1,6025,False
cleaning floor,ice skating,kinetics-dataset/val/cleaning floor/NsMCAbejmus_000001_000011.mp4,NsMCAbejmus,obj-detection-top1,2314,False
swimming breast stroke,swimming butterfly stroke,kinetics-dataset/val/swimming breast stroke/Wy_qVDWCLAc_000029_000039.mp4,Wy_qVDWCLAc,obj-detection-top1,3243,False
picking fruit,picking fruit,kinetics-dataset/val/picking fruit/ltqrofmGUPQ_000036_000046.mp4,ltqrofmGUPQ,obj-detection-top1,6856,True
playing accordion,playing accordion,kinetics-dataset/val/playing accordion/0yyodmE6cGg_000463_000473.mp4,0yyodmE6cGg,obj-detection-top1,3788,True
water skiing,water skiing,kinetics-dataset/val/water skiing/50PBz_xf8UI_000003_000013.mp4,50PBz_xf8UI,obj-detection-top1,6637,True
playing basketball,playing basketball,kinetics-dataset/val/playing basketball/l3Bx9TtjNKE_000003_000013.mp4,l3Bx9TtjNKE,obj-detection-top1,814,True
headbanging,dying hair,kinetics-dataset/val/headbanging/7Eo8Rl95Q_M_000028_000038.mp4,7Eo8Rl95Q_M,obj-detection-top1,545,False
playing ice hockey,playing ice hockey,kinetics-dataset/val/playing ice hockey/48eBlzbR0n8_000004_000014.mp4,48eBlzbR0n8,obj-detection-top1,4732,True
breading or breadcrumbing,scrambling eggs,kinetics-dataset/val/breading or breadcrumbing/Rpl3P6Qg4tI_000162_000172.mp4,Rpl3P6Qg4tI,obj-detection-top1,3844,False
shooting goal (soccer),kicking soccer ball,kinetics-dataset/val/shooting goal (soccer)/2bA0vJGml6Q_000005_000015.mp4,2bA0vJGml6Q,obj-detection-top1,1731,False
shaking hands,dancing macarena,kinetics-dataset/val/shaking hands/Ascc4Z14FTs_000018_000028.mp4,Ascc4Z14FTs,obj-detection-top1,82,False
cartwheeling,javelin throw,kinetics-dataset/val/cartwheeling/EiZvgwrHCMk_000000_000010.mp4,EiZvgwrHCMk,obj-detection-top1,5741,False
unloading truck,building shed,kinetics-dataset/val/unloading truck/J68SA9rWKHg_000000_000010.mp4,J68SA9rWKHg,obj-detection-top1,5992,False
bartending,bartending,kinetics-dataset/val/bartending/rkPjfFC3NOo_000083_000093.mp4,rkPjfFC3NOo,obj-detection-top1,4335,True
shot put,shot put,kinetics-dataset/val/shot put/plQ9MDbMmS8_000005_000015.mp4,plQ9MDbMmS8,obj-detection-top1,573,True
strumming guitar,strumming guitar,kinetics-dataset/val/strumming guitar/gbkc1a6cAro_000116_000126.mp4,gbkc1a6cAro,obj-detection-top1,6153,True
kissing,kissing,kinetics-dataset/val/kissing/Cp-4GiYBQfQ_000005_000015.mp4,Cp-4GiYBQfQ,obj-detection-top1,4481,True
ice skating,ice skating,kinetics-dataset/val/ice skating/9HC_JtamTMk_000018_000028.mp4,9HC_JtamTMk,obj-detection-top1,5099,True
surfing water,crossing river,kinetics-dataset/val/surfing water/FMfkibqFapo_000077_000087.mp4,FMfkibqFapo,obj-detection-top1,2791,False
ripping paper,laughing,kinetics-dataset/val/ripping paper/9G96P05y77A_000011_000021.mp4,9G96P05y77A,obj-detection-top1,5855,False
knitting,knitting,kinetics-dataset/val/knitting/NUynCoUgj9g_000123_000133.mp4,NUynCoUgj9g,obj-detection-top1,127,True
tossing coin,ice skating,kinetics-dataset/val/tossing coin/BBfk5SMBZPE_000023_000033.mp4,BBfk5SMBZPE,obj-detection-top1,1466,False
extinguishing fire,extinguishing fire,kinetics-dataset/val/extinguishing fire/olzCI69Xcrg_000000_000010.mp4,olzCI69Xcrg,obj-detection-top1,2274,True
tying knot (not on a tie),tying knot (not on a tie),kinetics-dataset/val/tying knot (not on a tie)/_Gmc65XeyNI_000004_000014.mp4,_Gmc65XeyNI,obj-detection-top1,2408,True
driving tractor,driving tractor,kinetics-dataset/val/driving tractor/OFN2Wy-oueA_000024_000034.mp4,OFN2Wy-oueA,obj-detection-top1,4990,True
robot dancing,breakdancing,kinetics-dataset/val/robot dancing/Akmi0vc_LBo_000012_000022.mp4,Akmi0vc_LBo,obj-detection-top1,6930,False
playing basketball,shooting basketball,kinetics-dataset/val/playing basketball/qAjMFoo7N2s_000004_000014.mp4,qAjMFoo7N2s,obj-detection-top1,818,False
shaving legs,shaving legs,kinetics-dataset/val/shaving legs/WZuGgvcl_PY_000067_000077.mp4,WZuGgvcl_PY,obj-detection-top1,19,True
stretching arm,cleaning floor,kinetics-dataset/val/stretching arm/S3AbmQB47JE_000003_000013.mp4,S3AbmQB47JE,obj-detection-top1,337,False
strumming guitar,strumming guitar,kinetics-dataset/val/strumming guitar/KBq2M8VjK4I_000282_000292.mp4,KBq2M8VjK4I,obj-detection-top1,6141,True
springboard diving,swimming butterfly stroke,kinetics-dataset/val/springboard diving/ZpYNqEbzJec_000002_000012.mp4,ZpYNqEbzJec,obj-detection-top1,5064,False
washing hair,braiding hair,kinetics-dataset/val/washing hair/-cleEWMMugo_000164_000174.mp4,-cleEWMMugo,obj-detection-top1,3326,False
texting,texting,kinetics-dataset/val/texting/iOCNJDV2Tsk_000034_000044.mp4,iOCNJDV2Tsk,obj-detection-top1,5640,True
sign language interpreting,sign language interpreting,kinetics-dataset/val/sign language interpreting/GTiGQtH8bdI_000086_000096.mp4,GTiGQtH8bdI,obj-detection-top1,4925,True
making tea,making tea,kinetics-dataset/val/making tea/4d1eTI-HvT4_000006_000016.mp4,4d1eTI-HvT4,obj-detection-top1,640,True
tickling,laughing,kinetics-dataset/val/tickling/Zm3BQu7eJUI_000002_000012.mp4,Zm3BQu7eJUI,obj-detection-top1,4769,False
robot dancing,mopping floor,kinetics-dataset/val/robot dancing/fPhwWijgOtI_000003_000013.mp4,fPhwWijgOtI,obj-detection-top1,6942,False
riding mechanical bull,riding mechanical bull,kinetics-dataset/val/riding mechanical bull/6upiCskGTX8_000000_000010.mp4,6upiCskGTX8,obj-detection-top1,2946,True
baby waking up,laughing,kinetics-dataset/val/baby waking up/W2MMCDoVqFY_000018_000028.mp4,W2MMCDoVqFY,obj-detection-top1,6468,False
cleaning floor,crawling baby,kinetics-dataset/val/cleaning floor/9ZCmwDE3_nE_000000_000010.mp4,9ZCmwDE3_nE,obj-detection-top1,2317,False
